date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:14:46	935/935	---M--	200	added ('OK')	image/png	etag:%225a061f-3a7-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.1.5)
22:14:47	184/184	---M--	200	added ('OK')	image/png	etag:%225a0620-b8-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.1.5)
22:14:48	2545/2545	---M--	200	added ('OK')	image/gif	etag:%225a061d-9f1-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.1.5)
22:14:50	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225a0fc5-4e9f-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/glyphicons-halflings-regular.eot	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/glyphicons-halflings-regular.eot	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/bootstrap.min.css?ver=4.4.14)
22:14:51	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225a0fc5-4e9f-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/glyphicons-halflings-regular.eot?	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/glyphicons-halflings-regulard41d.eot	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/bootstrap.min.css?ver=4.4.14)
22:14:51	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%225a0fc3-466c-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/glyphicons-halflings-regular.woff2	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/glyphicons-halflings-regular.woff2	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/bootstrap.min.css?ver=4.4.14)
22:14:54	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a0fce-1a8c2-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/glyphicons-halflings-regular.svg	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/glyphicons-halflings-regular.svg	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/bootstrap.min.css?ver=4.4.14)
22:14:54	23424/23424	---M--	200	added ('OK')	font/woff	etag:%225a0fcf-5b80-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/glyphicons-halflings-regular.woff	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/glyphicons-halflings-regular.woff	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/bootstrap.min.css?ver=4.4.14)
22:14:59	45404/45404	---M--	200	added ('OK')	font/ttf	etag:%225a0fc8-b15c-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/glyphicons-halflings-regular.ttf	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/glyphicons-halflings-regular.ttf	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/bootstrap.min.css?ver=4.4.14)
22:15:04	60767/60767	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225a0fc7-ed5f-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/fontawesome-webfont.eot?v=4.3.0	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/fontawesome-webfonte0a5.eot	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/font-awesome.min.css?ver=4.4.14)
22:15:04	56780/56780	---M--	200	added ('OK')	font/woff2	etag:%225a0fcd-ddcc-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/fontawesome-webfont.woff2?v=4.3.0	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/fontawesome-webfonte0a5.woff2	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/font-awesome.min.css?ver=4.4.14)
22:15:04	60767/60767	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225a0fc7-ed5f-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/fontawesome-webfont.eot?	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/fontawesome-webfontd41d.eot	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/font-awesome.min.css?ver=4.4.14)
22:15:08	1362/1362	---M--	200	added ('OK')	image/png	etag:%225a0f30-552-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/fancybox/fancybox_sprite.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/fancybox/fancybox_sprite.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/jquery.fancybox.css?ver=4.4.14)
22:15:09	313398/313398	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a0fc4-4c836-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/fontawesome-webfont.svg?v=4.3.0	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/fontawesome-webfonte0a5.svg	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/font-awesome.min.css?ver=4.4.14)
22:15:10	6567/6567	---M--	200	added ('OK')	image/gif	etag:%225a0f2f-19a7-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/fancybox/fancybox_loading.gif	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/fancybox/fancybox_loading.gif	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/jquery.fancybox.css?ver=4.4.14)
22:15:10	71508/71508	---M--	200	added ('OK')	font/woff	etag:%225a0fca-11754-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/fontawesome-webfont.woff?v=4.3.0	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/fontawesome-webfonte0a5.woff	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/font-awesome.min.css?ver=4.4.14)
22:15:10	43/43	---M--	200	added ('OK')	image/gif	etag:%225a0f2d-2b-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/fancybox/blank.gif	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/fancybox/blank.gif	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/jquery.fancybox.css?ver=4.4.14)
22:15:11	1003/1003	---M--	200	added ('OK')	image/png	etag:%225a0f2e-3eb-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/fancybox/fancybox_overlay.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/fancybox/fancybox_overlay.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/jquery.fancybox.css?ver=4.4.14)
22:15:12	6553/6553	---M--	200	added ('OK')	image/png	etag:%225a0f32-1999-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/fancybox/fancybox_sprite@2x.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/fancybox/fancybox_sprite@2x.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/jquery.fancybox.css?ver=4.4.14)
22:15:14	13984/13984	---M--	200	added ('OK')	image/gif	etag:%225a0f31-36a0-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/fancybox/fancybox_loading@2x.gif	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/fancybox/fancybox_loading@2x.gif	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/jquery.fancybox.css?ver=4.4.14)
22:15:14	2806/2806	---M--	200	added ('OK')	image/png	etag:%225a0f63-af6-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/bx-slider/controls.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/bx-slider/controls.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/jquery.bxslider.css?ver=4.4.14)
22:15:14	8581/8581	---M--	200	added ('OK')	image/gif	etag:%225a0f64-2185-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/bx-slider/bx_loader.gif	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/bx-slider/bx_loader.gif	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/jquery.bxslider.css?ver=4.4.14)
22:15:15	23990/23990	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2006:15:15%20GMT	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/owl.video.play.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/owl.video.play.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/owl.carousel.css?ver=4.4.14)
22:15:16	122092/122092	---M--	200	added ('OK')	font/ttf	etag:%225a0fc6-1dcec-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/fontawesome-webfont.ttf?v=4.3.0	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/fontawesome-webfonte0a5.ttf	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/font-awesome.min.css?ver=4.4.14)
22:15:17	4289/4289	---M--	200	added ('OK')	image/png	etag:%225a0f79-10c1-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/shadow1.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/shadow1.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:18	5661/5661	---M--	200	added ('OK')	image/png	etag:%225a0f8f-161d-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/shadow2.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/shadow2.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:19	6428/6428	---M--	200	added ('OK')	image/png	etag:%225a0f73-191c-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/shadow3.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/shadow3.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:19	933/933	---M--	200	added ('OK')	image/png	etag:%225a0f92-3a5-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/gridtile.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/gridtile.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:19	931/931	---M--	200	added ('OK')	image/png	etag:%225a0fa0-3a3-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/gridtile_white.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/gridtile_white.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:20	938/938	---M--	200	added ('OK')	image/png	etag:%225a0f87-3aa-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/gridtile_3x3.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/gridtile_3x3.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:20	42935/42935	---M--	200	added ('OK')	image/png	etag:%225a0f7e-a7b7-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/images/gradient/g30.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/images/gradient/g30.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:20	42464/42464	---M--	200	added ('OK')	image/png	etag:%225a0f7d-a5e0-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/images/gradient/g40.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/images/gradient/g40.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:20	935/935	---M--	200	added ('OK')	image/png	etag:%225a0f96-3a7-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/gridtile_3x3_white.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/gridtile_3x3_white.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:21	2746/2746	---M--	200	added ('OK')	image/png	etag:%225a0f94-aba-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/boxed_bgtile.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/boxed_bgtile.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:21	149/149	---M--	200	added ('OK')	image/png	etag:%225a0f76-95-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/navigdots_bgtile.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/navigdots_bgtile.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:22	2254/2254	---M--	200	added ('OK')	image/png	etag:%225a0f86-8ce-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/bullet.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/bullet.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:23	1153/1153	---M--	200	added ('OK')	image/png	etag:%225a0f8b-481-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/bullets.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/bullets.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:23	278/278	---M--	200	added ('OK')	image/png	etag:%225a0f8d-116-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/bullets2.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/bullets2.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:24	924/924	---M--	200	added ('OK')	image/png	etag:%225a0f75-39c-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/bullet_boxed.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/bullet_boxed.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:24	743/743	---M--	200	added ('OK')	image/png	etag:%225a0f72-2e7-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/navigdots.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/navigdots.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:26	1517/1517	---M--	200	added ('OK')	image/png	etag:%225a0f93-5ed-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/large_left.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/large_left.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:27	1561/1561	---M--	200	added ('OK')	image/png	etag:%225a0f9b-619-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/large_right.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/large_right.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:29	670/670	---M--	200	added ('OK')	image/png	etag:%225a0f9c-29e-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/small_left.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/small_left.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:30	668/668	---M--	200	added ('OK')	image/png	etag:%225a0f85-29c-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/small_right.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/small_right.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:30	807/807	---M--	200	added ('OK')	image/png	etag:%225a0f82-327-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/arrow_left.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/arrow_left.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:32	820/820	---M--	200	added ('OK')	image/png	etag:%225a0f74-334-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/arrow_right.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/arrow_right.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:33	846/846	---M--	200	added ('OK')	image/png	etag:%225a0f8e-34e-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/small_left_boxed.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/small_left_boxed.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:33	807/807	---M--	200	added ('OK')	image/png	etag:%225a0f77-327-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/small_right_boxed.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/small_right_boxed.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:38	43543/43543	---M--	200	added ('OK')	image/png	etag:%225a0f91-aa17-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/arrowleft.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/arrowleft.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:39	43719/43719	---M--	200	added ('OK')	image/png	etag:%225a0f81-aac7-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/arrowright.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/arrowright.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:40	348/348	---M--	200	added ('OK')	image/png	etag:%225a0f9d-15c-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/arrow_left2.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/arrow_left2.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:41	343/343	---M--	200	added ('OK')	image/png	etag:%225a0f89-157-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/arrow_right2.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/arrow_right2.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:41	125/125	---M--	200	added ('OK')	image/png	etag:%225a0f8c-7d-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/timer.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/timer.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:42	184/184	---M--	200	added ('OK')	image/png	etag:%225a0f9a-b8-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/coloredbg.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/coloredbg.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:42	2545/2545	---M--	200	added ('OK')	image/gif	etag:%225a0f8a-9f1-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/loader.gif	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/rs-img/loader.gif	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:43	12136/12136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225a0fcb-2f68-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/revicons.eot?5510888	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/revicons90c6.eot	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:44	7536/7536	---M--	200	added ('OK')	font/woff	etag:%225a0fc9-1d70-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/revicons.woff?5510888	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/revicons90c6.woff	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:44	11968/11968	---M--	200	added ('OK')	font/ttf	etag:%225a0fd0-2ec0-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/revicons.ttf?5510888	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/revicons90c6.ttf	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:45	13532/13532	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a0fcc-34dc-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/revicons.svg?5510888	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/fonts/revicons90c6.svg	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/css/settings.css?ver=4.4.14)
22:15:46	2088/2088	---M--	200	added ('OK')	image/png	etag:%225a0f29-828-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/resources/date-bg.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/img/resources/date-bg.png	(from http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/style.css?ver=4.4.14)
